hour,ambient_temp,battery_temp,soc,energy,efficiency
499,27.184231461664474,27.306073776281117,0.9,0.0,0.9390788426916776
500,27.72777849806947,27.855056283050164,0.9,0.0,0.9363611075096526
501,27.36288167672472,27.486510493491966,0.9,0.0,0.9381855916163764
502,25.503683671514,25.60872050822914,0.9,0.0,0.9474815816424299
503,25.47177338118215,25.57649111499397,0.9,0.0,0.9476411330940893
504,24.686895665767945,24.786895665767947,0.9,0.0,0.95
505,25.565576402324965,25.671232166348215,0.9,0.0,0.9471721179883751
506,24.366545598884912,24.466545598884913,0.9,0.0,0.95
507,26.049260887599097,26.159753496475087,0.9,0.0,0.9447536955620045
508,29.042632331866397,29.18305865518506,0.9,0.0,0.929786838340668
509,27.53864095342389,27.66402736295813,0.9,0.0,0.9373067952328805
510,27.891064793324176,28.01997544125742,0.9,0.0,0.9355446760333791
511,29.012437551073425,29.15256192658416,0.9,0.0,0.9299378122446328
512,31.71530232570643,31.882455348963493,0.9,0.0,0.9164234883714678
513,31.175175252850057,31.336927005378556,0.9,0.0,0.9191241237357497
514,30.85070027745638,31.009207280230942,0.9,0.0,0.9207464986127181
515,33.24171417386095,33.42413131559956,0.9,0.0,0.9087914291306952
516,33.53815487952118,33.72353642831639,0.9,0.0,0.907309225602394
517,33.96704732927669,34.15671780256945,0.9,0.0,0.9051647633536165
518,32.03350604847275,32.20384110895748,0.9,0.0,0.9148324697576362
519,33.644731310364755,33.8311786234684,0.9,0.0,0.9067763434481761
520,31.86029899094044,32.028901980849845,0.9,0.0,0.9156985050452977
521,32.9281413782212,33.10742279200341,0.9,0.0,0.910359293108894
522,29.60823923693993,29.75432162930933,0.9,0.0,0.9269588038153003
523,30.092630115052767,30.243556416203294,0.9,0.0,0.9245368494247361
524,27.548567249264774,27.674052921757422,0.9,0.0,0.9372571637536761
525,26.294615601169568,26.407561757181263,0.9,0.0,0.9435269219941521
526,25.24657501559664,25.34904076575261,0.9,0.0,0.9487671249220168
527,26.14724435277199,26.258716796299712,0.9,0.0,0.94426377823614
528,26.440482336162773,26.5548871595244,0.9,0.0,0.9427975883191861
529,25.774744584194124,25.882492030036065,0.9,0.0,0.9461262770790293
530,25.44809368986454,25.552574626763185,0.9,0.0,0.9477595315506773
531,27.74659747356825,27.874063448303932,0.9,0.0,0.9362670126321587
532,26.70573333740172,26.82279067077574,0.9,0.0,0.9414713333129914
533,27.765983403756724,27.893643237794294,0.9,0.0,0.9361700829812163
534,27.675517331664363,27.802272504981005,0.9,0.0,0.9366224133416782
535,30.269284231244303,30.421977073556747,0.9,0.0,0.9236535788437784
536,30.948921889104195,31.108411107995238,0.9,0.0,0.920255390554479
537,31.31036332230548,31.473466955528536,0.9,0.0,0.9184481833884726
538,33.664771993576515,33.85141971351228,0.9,0.0,0.9066761400321174
539,31.17341524413702,31.335149396578387,0.9,0.0,0.9191329237793149
540,31.75661704378408,31.92418321422192,0.9,0.0,0.9162169147810796
541,32.18336623465996,32.35519989700656,0.9,0.0,0.9140831688267002
542,32.17027389820097,32.34197663718298,0.9,0.0,0.9141486305089951
543,33.46713209607082,33.65180341703153,0.9,0.0,0.9076643395196459
544,31.40060413341862,31.564610174752808,0.9,0.0,0.9179969793329068
545,32.513721284824136,32.68885849767238,0.9,0.0,0.9124313935758793
546,29.662706927940704,29.80933399722011,0.9,0.0,0.9266864653602964
547,29.90192730635803,30.05094657942161,0.9,0.0,0.9254903634682098
548,29.052404581142223,29.192928626953645,0.9,0.0,0.9297379770942888
549,29.48878122419417,29.63366903643611,0.9,0.0,0.9275560938790292
550,25.648365206958,25.754848859027582,0.9,0.0,0.94675817396521
551,25.225736294908007,25.327993657857085,0.9,0.0,0.9488713185254599
552,27.352969292828053,27.476498985756333,0.9,0.0,0.9382351535358597
553,25.77663882324903,25.88440521148152,0.9,0.0,0.9461168058837548
554,26.160968249292992,26.27257793178592,0.9,0.0,0.944195158753535
555,26.309273158273204,26.422365889855936,0.9,0.0,0.9434536342086339
556,27.53309960089077,27.658430596899677,0.9,0.0,0.9373345019955461
557,28.36581372287437,28.499471860103114,0.9,0.0,0.9331709313856281
558,29.34347179095544,29.486906508864994,0.9,0.0,0.9282826410452227
559,28.88165145317704,29.02046796770881,0.9,0.0,0.9305917427341147
560,29.88008032819968,30.028881131481675,0.9,0.0,0.9255995983590015
561,29.69716883816411,29.84414052654575,0.9,0.0,0.9265141558091794
562,31.91575811117681,32.084915692288575,0.9,0.0,0.9154212094441159
563,32.85804048562401,33.03662089048025,0.9,0.0,0.9107097975718799
564,33.00354285344972,33.18357828198422,0.9,0.0,0.9099822857327513
565,32.21345687657038,32.38559144533609,0.9,0.0,0.9139327156171481
